StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,CAS_1,CAS_2,CAS_3,CAS_4,CAS_5,MDI_1,MDI_2,MDI_3,MDI_4,MDI_5,MDI_6,MDI_7,MDI_8,MDI_9,MDI_10,MDI_11,MDI_12,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,Q1,Q1_3_TEXT,Q2,Q3,Q3_7_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q6_9_TEXT,Q7,Q8,Q9,Q10,Q10_3_TEXT,Q11,Q11_7_TEXT,Q12,Q13,Q13_6_TEXT,Q14,Q15,Q16,Q17A,Q17B,Q18,Q19A,Q19B,Q20A,Q20B,Q21,Q22,Q23,Q24,Q25,Q26A,Q26B,Q26C,Q26D
2020-10-12 13:16:41,2020-10-12 13:46:58,0,68.227.36.187,100,1817,1,2020-10-12 13:46:58,R_2eX11o8IZg9u8P6,,,,,36.178497314453125,-115.3177032470703125,anonymous,EN,5,1,1,1,1,1,5,5,5,5,5,6,5,6,5,6,6,6,1,1,1,4,3,1,5,2,1,4,1,,2,6,,7,,1,2,,2,12,2,1,,2,,1,2,,2,2,1,2,3,2,4,3,3,1,2,2,6,2,1,4,,,3
2020-10-12 13:42:21,2020-10-12 13:47:06,0,98.160.138.61,100,284,1,2020-10-12 13:47:06,R_2pYaDQw4wcTjWYs,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,1,1,1,1,4,5,5,4,6,6,6,4,5,3,3,6,2,1,3,5,3,2,4,4,2,1,2,,2,5,,7,,1,4,,2,8,2,1,,4,,2,3,,2,2,1,2,3,2,5,3,2,1,2,2,6,1,1,2,2,2,
2020-10-12 13:43:06,2020-10-12 13:47:12,0,174.251.161.22,100,245,1,2020-10-12 13:47:12,R_xsVrwLJZxtp97sB,,,,,38.0030975341796875,-121.91719818115234375,anonymous,EN,5,1,2,1,3,2,4,5,4,4,3,6,5,4,5,6,5,5,4,3,4,3,3,3,3,3,4,3,2,,2,6,,7,,2,7,,2,7,2,1,,3,,2,2,,2,2,1,4,3,2,5,3,2,3,2,1,1,3,1,4,,,1
2020-10-12 13:42:51,2020-10-12 13:47:33,0,70.173.141.226,100,281,1,2020-10-12 13:47:33,R_2U4wFuEUKjI9GIK,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,4,3,1,1,1,3,1,1,1,6,2,1,2,2,6,6,4,5,5,3,2,5,3,2,5,5,2,,2,1,,7,,2,7,,2,8,2,1,,2,,2,3,,3,2,1,4,3,1,5,1,2,2,2,2,6,3,1,4,,,3
2020-10-12 13:42:26,2020-10-12 13:47:56,0,68.224.86.4,100,329,1,2020-10-12 13:47:56,R_1Ns42Wiv8izvFLk,,,,,36.12359619140625,-115.27570343017578125,anonymous,EN,5,1,3,2,2,1,2,3,2,3,3,4,4,5,3,5,6,2,4,3,5,3,2,4,4,2,2,3,2,,2,6,,2,,1,1,,2,6,2,1,,3,,2,2,,2,2,1,1,4,1,8,1,4,1,1,1,6,1,2,4,,,4
2020-10-12 13:41:05,2020-10-12 13:47:57,0,71.50.79.97,100,411,1,2020-10-12 13:47:57,R_3Lj0vWhTJdFWC3d,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,1,1,1,1,1,4,5,3,3,2,5,2,3,3,3,6,1,5,3,4,3,3,3,3,3,5,3,2,,2,6,,2,,1,1,,1,,2,2,,2,,2,2,,2,2,3,2,4,1,6,1,4,1,2,2,6,3,1,4,,,3
2020-10-12 13:43:04,2020-10-12 13:48:09,0,131.216.14.83,100,305,1,2020-10-12 13:48:09,R_2R2KWHKdKLP4PI7,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,2,2,2,1,3,5,6,4,5,5,6,3,2,5,2,6,5,2,3,4,4,3,2,4,3,3,2,2,,2,6,,7,,1,1,,2,6,2,1,,2,,2,1,,2,2,1,2,4,2,4,2,4,1,2,2,6,3,1,4,,,4
2020-10-12 13:42:01,2020-10-12 13:48:32,0,70.175.53.162,100,391,1,2020-10-12 13:48:33,R_3JCrjjAF4paXpnp,,,,,36.01190185546875,-115.04329681396484375,anonymous,EN,5,2,4,1,2,3,2,2,1,3,2,6,1,2,2,2,2,4,5,5,5,3,2,2,2,1,5,3,2,,2,6,,7,,2,7,,2,7,2,1,,3,,2,3,,2,2,1,4,2,1,3,2,2,2,2,1,6,3,1,4,,,3
2020-10-12 13:43:45,2020-10-12 13:48:33,0,70.173.184.148,100,287,1,2020-10-12 13:48:33,R_1jZDxf0Kk4SzGUL,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,2,2,2,2,3,1,1,1,1,1,1,1,1,1,3,6,2,5,5,5,3,2,2,3,3,4,4,2,,2,6,,4,,2,7,,2,11,2,1,,2,,2,3,,4,1,2,2,2,1,3,3,2,2,2,1,6,1,1,4,,,3
2020-10-12 13:41:42,2020-10-12 13:49:18,0,73.254.71.156,100,455,1,2020-10-12 13:49:18,R_339G5ZaiBUXKZVL,,,,,47.2030029296875,-122.4882049560546875,anonymous,EN,5,1,1,1,1,1,2,1,1,3,4,3,1,1,1,1,2,5,2,4,5,4,3,4,2,3,3,4,2,,2,5,,7,,1,2,,2,11,2,1,,4,,2,3,,4,2,1,4,1,1,4,2,3,1,2,1,4,2,1,4,,,4
2020-10-12 13:44:40,2020-10-12 13:49:28,0,72.202.0.236,100,288,1,2020-10-12 13:49:28,R_r8cw7zF0LldIvPb,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,2,1,2,2,2,2,1,1,6,5,1,2,3,3,5,1,4,5,5,3,2,4,2,3,5,4,2,,2,6,,8,,2,5,,2,4,2,2,,2,,2,3,,5,2,1,3,1,1,8,1,2,2,2,1,6,2,2,4,,,2
2020-10-12 13:40:24,2020-10-12 13:49:32,0,172.58.79.58,100,548,1,2020-10-12 13:49:32,R_3Gwx7xikqpbvZVY,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,5,2,2,3,2,2,3,3,3,4,5,6,3,3,3,2,6,2,3,4,4,3,2,3,4,2,3,3,1,,2,5,,7,,3,5,,2,5,2,1,,1,,2,3,,5,2,1,2,3,2,3,2,3,1,2,1,3,3,1,4,,,3
2020-10-12 13:37:20,2020-10-12 13:49:32,0,98.181.131.199,100,732,1,2020-10-12 13:49:33,R_2xGmFFzeG4QWD3u,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,1,1,1,1,6,6,5,6,6,6,5,6,6,6,6,6,1,1,4,4,4,3,4,4,2,3,2,,2,6,,4,,1,2,,2,10,2,1,,3,,2,2,,2,2,1,3,1,1,5,3,3,3,2,2,6,3,1,4,,,3
2020-10-12 13:44:19,2020-10-12 13:49:39,0,172.58.76.95,100,320,1,2020-10-12 13:49:39,R_25WxuMJeWqy67fU,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,5,2,2,2,1,1,2,2,1,3,2,6,2,4,1,3,3,6,4,5,5,3,2,4,4,2,2,5,2,,2,5,,7,,1,3,,2,3,2,1,,1,,2,3,,2,2,1,2,2,2,6,3,2,3,2,1,6,2,1,4,,,2
2020-10-12 13:38:23,2020-10-12 13:49:52,0,99.203.74.117,100,688,1,2020-10-12 13:49:52,R_3oXULWSIpWC2UAS,,,,,33.9720001220703125,-118.24200439453125,anonymous,EN,5,1,3,2,2,3,4,4,3,5,4,6,3,2,2,4,5,4,3,3,5,3,4,5,3,3,4,5,2,,2,6,,4,,1,1,,2,5,2,1,,3,,2,2,,2,2,1,4,4,2,5,1,4,3,2,1,6,2,1,4,,,3
2020-10-12 13:42:33,2020-10-12 13:49:53,0,72.193.242.111,100,439,1,2020-10-12 13:49:53,R_1CKi1zQQsbqYScf,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,5,3,4,3,1,1,1,2,2,6,1,3,2,2,3,4,4,5,5,2,2,4,2,2,5,4,2,,2,6,,5,,1,1,,2,1,1,1,,4,,2,2,,2,2,1,4,4,2,2,2,4,1,1,1,6,2,1,4,,,4
2020-10-12 13:42:12,2020-10-12 13:49:53,0,68.104.16.95,100,461,1,2020-10-12 13:49:53,R_2uJbMM1r1WvIVgF,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,5,1,1,1,1,1,3,3,2,4,4,6,5,6,3,5,6,5,2,4,5,4,3,2,2,2,5,3,2,,2,6,,4,,2,7,,2,7,2,1,,3,,2,2,,4,2,1,3,3,1,6,1,2,3,1,1,4,2,1,4,,,2
2020-10-12 13:44:22,2020-10-12 13:50:23,0,71.49.129.100,100,361,1,2020-10-12 13:50:23,R_yl5nkXVfFwuXLAR,,,,,36.0861053466796875,-115.25409698486328125,anonymous,EN,5,1,1,2,1,1,4,5,5,5,3,6,3,6,6,5,5,5,2,2,3,3,4,3,4,3,2,3,1,,2,6,,2,,1,4,,2,4,2,1,,3,,2,2,,2,2,1,3,1,1,4,2,2,2,1,1,6,3,2,4,,,3
2020-10-12 13:46:09,2020-10-12 13:50:53,0,70.180.193.74,100,283,1,2020-10-12 13:50:53,R_Og8bAANryecpfsR,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,2,2,2,2,2,5,5,3,4,5,5,2,3,3,2,4,6,4,4,5,3,2,3,3,3,4,5,2,,2,6,,2,,1,4,,2,6,2,1,,2,,2,2,,2,2,1,3,1,2,4,3,2,2,1,1,6,1,1,1,2,2,
2020-10-12 13:48:06,2020-10-12 13:52:10,0,174.237.10.90,100,243,1,2020-10-12 13:52:10,R_3oMXY5QKaqSpjEW,,,,,35.11309814453125,-106.57810211181640625,anonymous,EN,5,1,2,1,1,1,5,5,6,5,6,6,3,4,4,5,6,6,1,1,2,4,3,3,5,4,3,2,2,,2,6,,7,,1,3,,1,4,2,1,,2,,2,3,,4,2,1,3,1,2,6,3,4,3,2,2,6,3,2,4,,,3
2020-10-12 13:40:49,2020-10-12 13:52:11,0,70.189.184.220,100,682,1,2020-10-12 13:52:11,R_1QnO4uWnlf4Ok0d,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,1,1,1,1,6,5,5,5,6,6,5,5,5,6,6,6,3,2,3,3,3,3,3,3,3,3,2,,2,1,,2,,2,2,,2,1,2,1,,3,,2,2,,2,1,3,2,1,2,5,2,2,2,2,2,6,3,2,4,,,3
2020-10-12 13:36:34,2020-10-12 13:52:14,0,24.234.239.185,100,940,1,2020-10-12 13:52:14,R_2B2PMVkzvBICtBW,,,,,36.12359619140625,-115.27570343017578125,anonymous,EN,5,1,1,1,1,1,2,1,1,1,2,3,1,3,4,1,6,1,4,5,5,2,2,5,3,3,4,5,2,,2,5,,7,,2,3,,1,12,2,1,,2,,2,3,,5,2,1,3,1,2,3,2,2,2,2,1,3,1,2,4,,,3
2020-10-12 13:46:05,2020-10-12 13:52:47,0,98.167.52.194,100,401,1,2020-10-12 13:52:47,R_emxUzDE000rYyl3,,,,,36.05859375,-115.08029937744140625,anonymous,EN,5,1,1,1,1,1,6,5,5,4,6,6,5,6,6,6,6,6,2,1,3,4,4,2,5,3,1,1,2,,2,6,,2,,1,2,,2,7,1,1,,3,,2,2,,1,1,2,2,1,2,8,1,3,1,2,2,6,3,2,4,,,4
2020-10-12 13:38:26,2020-10-12 13:52:47,0,131.216.14.81,100,861,1,2020-10-12 13:52:47,R_XYvmSeR59gA9utX,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,6,6,5,6,6,5,6,6,6,6,6,2,2,2,5,5,1,5,5,2,1,1,,2,5,,4,,3,6,,2,5,2,1,,7,"Graduate teaching assistant ",2,6,"With my partner off campus ",4,2,1,4,2,2,4,3,2,3,2,2,6,2,1,4,,,4
2020-10-12 13:43:58,2020-10-12 13:52:48,0,174.72.204.179,100,529,1,2020-10-12 13:52:48,R_2WxaXrcWVoqZIEF,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,1,1,1,1,3,3,3,5,2,5,2,5,1,5,5,6,3,3,5,4,3,2,4,3,4,3,1,,2,6,,7,,1,4,,2,9,2,2,,3,,2,1,,4,2,1,2,2,2,7,3,4,1,2,2,4,1,1,4,,,3
2020-10-12 13:45:58,2020-10-12 13:52:51,0,70.191.30.217,100,413,1,2020-10-12 13:52:52,R_2fxts6hvpKpbwo2,,,,,36.29730224609375,-115.24179840087890625,anonymous,EN,5,3,4,1,1,1,4,3,2,2,5,6,3,3,4,3,3,6,4,4,5,2,2,3,2,3,4,4,2,,2,6,,4,,1,2,,2,13,2,1,,1,,2,2,,2,2,1,3,1,1,7,3,4,1,2,2,6,2,1,1,2,2,
2020-10-12 13:43:09,2020-10-12 13:52:56,0,98.155.162.120,100,587,1,2020-10-12 13:52:57,R_PvYq2ZnOf5Hxvhf,,,,,21.3907928466796875,-157.933197021484375,anonymous,EN,5,1,1,1,1,1,5,4,5,6,6,6,3,5,5,5,6,6,1,1,2,1,1,1,1,3,1,2,1,,2,6,,7,,1,1,,2,13,1,3,Student,3,,2,2,,2,2,1,3,4,1,4,3,4,3,2,2,6,3,2,4,,,4
2020-10-12 13:43:19,2020-10-12 13:53:11,0,70.189.178.230,100,592,1,2020-10-12 13:53:12,R_2QEAx0RzI4bGbfG,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,1,1,1,1,5,5,5,6,6,6,5,5,5,4,5,6,2,1,3,4,4,2,4,4,2,2,2,,2,6,,4,,1,5,,2,12,2,2,,3,,2,2,,2,2,1,3,2,1,7,3,3,3,2,2,6,2,1,4,,,3
2020-10-12 13:30:33,2020-10-12 13:53:28,0,131.216.14.83,100,1374,1,2020-10-12 13:53:28,R_3KVefm0tLk8lLSO,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,3,3,1,2,2,4,2,3,2,5,5,2,2,3,3,3,6,3,3,4,3,3,3,4,3,4,2,2,,2,1,,7,,3,6,,2,9,2,2,,2,,2,3,,3,2,1,2,1,2,4,2,2,1,2,1,6,1,2,4,,,2
2020-10-12 13:44:22,2020-10-12 13:54:08,0,24.120.54.106,100,586,1,2020-10-12 13:54:09,R_1HicgKk6tC7GRKr,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,1,1,1,4,3,4,2,5,5,3,4,4,5,6,5,3,3,4,3,3,3,3,3,3,3,2,,2,6,,7,,1,3,,2,7,2,1,,4,,2,1,,2,2,1,3,3,2,6,3,3,3,2,2,6,2,1,4,,,3
2020-10-12 13:45:25,2020-10-12 13:54:12,0,71.38.50.172,100,527,1,2020-10-12 13:54:12,R_2q1qYY5F8DtsBXI,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,5,1,3,1,1,1,4,3,2,5,2,6,1,4,5,4,6,6,3,4,5,4,3,2,4,2,2,2,2,,2,6,,4,,1,4,,2,12,1,1,,3,,2,2,,2,2,1,4,2,2,5,3,2,2,2,1,6,1,1,4,,,1
2020-10-12 13:45:10,2020-10-12 13:54:18,0,68.108.165.153,100,547,1,2020-10-12 13:54:18,R_2S8jnNQth4vWrBi,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,1,1,1,1,3,5,4,6,6,6,2,2,3,1,6,4,2,3,4,3,3,3,4,3,2,3,2,,2,6,,4,,1,2,,2,7,2,1,,2,,2,2,,2,2,1,3,2,1,5,1,1,3,2,2,6,2,1,4,,,4
2020-10-12 13:49:59,2020-10-12 13:54:35,0,71.38.163.174,100,275,1,2020-10-12 13:54:35,R_2YJ7ghc2T86k3Es,,,,,36.109100341796875,-114.92060089111328125,anonymous,EN,5,1,1,1,1,1,3,,5,6,6,6,4,4,4,4,2,2,4,2,3,1,3,2,3,4,3,2,2,,2,6,,2,,1,5,,2,12,2,1,,3,,2,2,,2,2,7,4,1,1,3,2,2,1,2,1,6,2,2,4,,,4
2020-10-12 13:50:07,2020-10-12 13:54:55,0,68.234.176.21,100,288,1,2020-10-12 13:54:55,R_1Qi9WKa415qr9hh,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,5,6,6,6,6,5,6,6,6,6,6,3,1,1,5,5,1,5,5,1,,2,,2,6,,7,,1,6,,2,12,1,1,,3,,2,1,,8,2,1,4,3,1,6,3,3,3,2,2,6,3,1,4,,,3
2020-10-12 13:50:11,2020-10-12 13:54:56,0,99.188.250.226,100,284,1,2020-10-12 13:54:56,R_DCxCOsrJ7QrbHnr,,,,,41.4900970458984375,-87.45839691162109375,anonymous,EN,5,1,4,1,3,2,4,5,2,2,6,6,1,3,1,2,2,6,3,3,4,3,3,4,3,2,2,3,2,,2,6,,7,,2,7,,2,12,2,1,,2,,2,3,,1,2,1,4,1,1,4,2,2,1,2,2,6,3,1,4,,,3
2020-10-12 13:50:49,2020-10-12 13:55:13,0,71.38.235.212,100,264,1,2020-10-12 13:55:14,R_2rDhtBN5d8leIBH,,,,,36.246795654296875,-115.21820068359375,anonymous,EN,5,1,1,1,2,1,4,5,1,1,4,6,3,4,6,3,5,5,3,5,5,5,4,4,3,3,3,5,1,,2,6,,4,,1,4,,2,4,2,1,,3,,2,2,,2,2,4,3,2,1,6,1,1,2,2,1,6,1,2,4,,,1
2020-10-12 13:40:29,2020-10-12 13:55:20,0,131.216.14.5,100,891,1,2020-10-12 13:55:20,R_d08ryrUgt4ZtOgx,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,1,2,3,5,3,5,3,5,6,3,3,3,5,5,4,3,4,5,3,3,4,2,3,4,4,2,,2,6,,8,,1,5,,2,9,2,1,,1,,2,2,,2,2,1,2,1,2,5,2,4,1,2,1,6,1,2,2,2,2,
2020-10-12 13:52:03,2020-10-12 13:55:21,0,24.120.54.106,100,198,1,2020-10-12 13:55:21,R_9sLvscdXrvZIlSV,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,5,4,1,5,5,1,1,2,,2,6,,8,,1,7,,2,8,2,1,,2,,2,3,,2,2,1,4,3,1,5,3,4,3,2,1,6,3,2,4,,,4
2020-10-12 13:47:03,2020-10-12 13:55:21,0,72.207.148.55,100,497,1,2020-10-12 13:55:22,R_277Nak4AhpIdyAs,,,,,36.2158050537109375,-115.06600189208984375,anonymous,EN,5,2,3,1,2,1,2,3,1,2,3,2,2,1,2,3,4,6,3,4,5,3,3,3,2,2,3,4,2,,2,6,,3,,1,5,,2,9,2,1,,4,,2,2,,4,2,1,3,3,2,3,2,4,1,2,2,6,1,1,4,,,4
2020-10-12 13:48:51,2020-10-12 13:55:22,0,131.216.14.81,100,391,1,2020-10-12 13:55:22,R_3qDQJzIi6FrTLzc,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,5,5,6,4,6,6,5,5,3,3,6,6,1,2,5,3,3,1,5,3,1,2,1,,2,6,,7,,1,7,,2,7,2,1,,3,,2,3,,2,2,1,2,2,2,5,2,2,3,2,2,6,2,2,2,3,2,
2020-10-12 13:50:43,2020-10-12 13:55:32,0,70.173.232.95,100,289,1,2020-10-12 13:55:33,R_3FR4hcqJGAAEun0,,,,,36.01190185546875,-115.04329681396484375,anonymous,EN,5,2,1,1,1,1,3,3,5,5,3,6,5,2,4,3,3,6,3,3,4,2,3,3,3,3,2,4,2,,2,6,,7,,1,7,,2,7,2,1,,3,,2,3,,2,2,1,1,4,2,6,3,4,1,2,2,4,3,2,4,,,3
2020-10-12 13:48:16,2020-10-12 13:55:38,0,70.189.150.246,100,441,1,2020-10-12 13:55:38,R_0rigeh2WRXGAwHD,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,3,1,1,1,3,2,2,3,6,6,2,1,2,2,6,3,3,2,5,4,4,2,4,2,4,3,1,,2,1,,4,,2,4,,2,5,2,2,,4,,2,3,,6,2,1,4,1,2,2,2,2,2,2,2,6,1,1,1,3,2,
2020-10-12 13:51:07,2020-10-12 13:55:51,0,70.170.72.21,100,283,1,2020-10-12 13:55:51,R_BJ1gBNXjgeMgjwB,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5,1,1,1,1,1,2,2,1,2,6,5,1,1,1,1,6,1,5,5,5,3,2,4,2,2,5,5,1,,2,6,,7,,1,3,,2,4,2,1,,3,,2,2,,2,2,1,4,2,1,2,2,1,3,2,1,6,2,2,4,,,4
2020-10-12 13:50:08,2020-10-12 13:55:53,0,72.193.94.238,100,345,1,2020-10-12 13:55:53,R_3qVVj2imw31xVHo,,,,,36.0906982421875,-115.08860015869140625,anonymous,EN,5,2,2,1,1,1,5,5,5,4,6,6,2,3,3,6,6,5,1,2,4,3,2,2,3,3,1,1,2,,2,6,,2,,1,4,,2,12,2,1,,2,,2,2,,2,2,1,2,2,2,6,1,4,3,2,2,6,1,1,4,,,4
2020-10-12 13:30:42,2020-10-12 13:55:59,0,172.58.76.189,100,1517,1,2020-10-12 13:55:59,R_2aOzVU99BOOR0dO,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,5,3,2,3,4,4,2,4,1,1,2,4,1,2,2,1,1,5,3,2,4,3,1,4,3,1,5,3,2,,2,5,,4,,2,3,,2,1,2,2,,1,,2,3,,6,2,2,3,1,2,3,2,2,1,2,1,1,2,1,2,3,2,
2020-10-12 13:47:08,2020-10-12 13:56:06,0,70.189.203.76,100,537,1,2020-10-12 13:56:06,R_2sd9vBROnoLLFB2,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,1,1,1,1,1,6,6,5,5,6,6,5,5,5,6,6,6,2,2,3,4,4,1,4,4,3,2,2,,2,6,,7,,1,1,,1,6,2,1,,1,,2,2,,2,2,1,3,4,1,4,3,3,1,2,1,6,3,2,4,,,3
2020-10-12 13:49:33,2020-10-12 13:56:13,0,174.67.152.17,100,399,1,2020-10-12 13:56:13,R_2dDWW01mYhErSX1,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,3,1,3,1,5,5,5,6,6,6,3,2,4,2,2,6,2,3,3,3,2,4,3,2,4,4,2,,2,6,,7,,1,5,,2,9,2,1,,1,,2,2,,2,2,1,3,3,2,4,2,1,3,2,2,6,1,1,1,3,2,
2020-10-12 13:46:58,2020-10-12 13:56:18,0,24.121.9.190,100,559,1,2020-10-12 13:56:18,R_27NyMcVAC0iq7QT,,,,,36.1549072265625,-116.0177001953125,anonymous,EN,5,1,1,1,1,1,5,5,5,6,6,6,4,4,6,5,6,6,2,1,4,4,3,3,4,5,2,3,3,Nonbinary,2,6,,7,,2,7,,2,4,2,1,,7,Graduate Assistantship,2,2,,2,2,1,4,1,1,5,1,4,3,2,2,6,4,2,2,2,2,
2020-10-12 13:48:52,2020-10-12 13:56:21,0,174.237.8.234,100,448,1,2020-10-12 13:56:21,R_3hgo1qsgPqJTnUD,,,,,35.13690185546875,-106.5198974609375,anonymous,EN,5,1,1,1,1,1,5,5,5,5,4,6,5,4,3,3,6,4,2,2,3,4,2,3,3,3,4,3,2,,2,1,,7,,3,2,,2,10,2,2,,3,,2,3,,3,1,3,2,2,2,4,2,2,1,2,2,6,2,1,2,2,2,
2020-10-12 13:47:07,2020-10-12 13:56:47,0,71.222.77.147,100,580,1,2020-10-12 13:56:47,R_22Ap84MKE3iNTJb,,,,,36.1150054931640625,-115.21649932861328125,anonymous,EN,5,1,4,2,3,4,2,1,1,3,2,5,1,5,5,5,5,5,2,3,5,3,3,4,3,2,3,5,2,,2,6,,4,,1,3,,2,12,2,1,,3,,2,2,,2,2,1,4,1,2,5,3,3,2,1,1,3,2,1,4,,,3
2020-10-12 13:50:34,2020-10-12 13:56:52,0,131.216.14.81,100,378,1,2020-10-12 13:56:53,R_3jZPrw6FBuu3xKG,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,6,2,3,5,5,2,2,4,2,3,4,5,1,,2,6,,7,,1,1,,2,6,2,1,,2,,2,1,,2,2,1,3,4,2,6,1,2,2,1,1,4,1,2,4,,,3
2020-10-12 13:52:38,2020-10-12 13:57:06,0,98.182.220.119,100,267,1,2020-10-12 13:57:06,R_1jP5HJ19ohfQdRG,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,6,5,5,5,2,1,5,1,1,5,5,2,,2,6,,7,,1,2,,2,1,2,1,,2,,2,2,,6,2,1,3,1,2,3,2,1,3,2,2,6,1,1,4,,,2
2020-10-12 13:52:27,2020-10-12 13:57:15,0,72.206.61.240,100,288,1,2020-10-12 13:57:16,R_2PpRvIBNbfadS0y,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,1,1,1,1,5,6,5,5,6,6,5,2,5,2,6,6,2,2,3,4,3,2,3,3,3,2,1,,2,1,,7,,1,2,,1,1,2,1,,2,,2,3,,2,2,1,2,3,2,4,3,2,1,2,1,6,3,1,2,2,2,
2020-10-12 13:51:32,2020-10-12 13:57:29,0,68.108.58.95,100,357,1,2020-10-12 13:57:30,R_2QDlR6gw87CVif9,,,,,36.1150054931640625,-115.21649932861328125,anonymous,EN,5,1,1,1,1,1,4,4,5,5,5,6,3,5,5,5,6,6,2,2,4,3,3,3,4,2,1,3,2,,2,6,,2,,1,5,,2,10,2,2,,3,,2,2,,1,2,1,4,1,2,2,3,4,3,2,1,6,3,2,4,,,4
2020-10-12 13:49:45,2020-10-12 13:57:35,0,72.193.211.190,100,470,1,2020-10-12 13:57:35,R_1mUUwxMvS5bPtpA,,,,,36.270904541015625,-115.279998779296875,anonymous,EN,5,1,3,1,1,1,2,2,2,1,3,2,1,2,3,2,6,3,4,5,5,3,1,2,1,3,5,3,2,,2,6,,7,,4,6,,1,1,2,2,,1,,2,3,,3,2,1,2,4,1,3,2,1,2,2,2,6,1,1,4,,,2
2020-10-12 13:53:22,2020-10-12 13:57:55,0,98.160.140.212,100,273,1,2020-10-12 13:57:56,R_2V3C36txzqJJbbH,,,,,36.1172027587890625,-115.05280303955078125,anonymous,EN,5,1,2,1,1,1,5,5,5,5,6,6,4,5,5,4,5,5,3,3,3,4,3,3,4,3,3,3,2,,2,6,,7,,1,2,,1,4,2,1,,3,,2,2,,2,2,1,2,1,1,4,2,3,3,2,2,3,2,1,4,,,3
2020-10-12 13:54:31,2020-10-12 13:58:27,0,72.203.5.77,100,235,1,2020-10-12 13:58:27,R_RVMGkDufjBqrAHf,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5,1,1,1,1,1,2,1,2,1,2,6,1,4,2,5,5,5,4,5,5,,2,5,3,2,3,5,1,,2,1,,7,,2,7,,2,13,2,1,,2,,2,3,,1,2,2,2,2,1,5,3,3,1,2,2,2,3,1,4,,,2
2020-10-12 13:49:56,2020-10-12 13:58:48,0,71.49.138.191,100,531,1,2020-10-12 13:58:48,R_2YV53vzos8pHQys,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,3,3,2,4,4,5,5,5,6,6,5,4,6,4,6,6,3,4,5,4,5,3,4,2,4,4,2,,2,1,,2,,3,6,,2,3,2,1,,1,,2,3,,3,1,5,2,1,1,4,3,4,2,2,2,6,2,2,4,,,4
2020-10-12 13:53:36,2020-10-12 13:59:03,0,131.216.14.81,100,327,1,2020-10-12 13:59:04,R_2a9x5EFhDWgbYWf,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,3,3,2,4,5,5,1,2,1,4,5,6,1,1,5,3,1,2,1,1,3,3,1,,2,6,,7,,1,5,,2,4,2,2,,2,,2,3,,2,2,1,2,1,2,3,2,2,1,2,1,6,1,1,4,,,1
